# t	fit(y)
12.32	17.4019
12.33	17.3722
12.34	17.3426
12.35	17.313
12.36	17.2835
12.37	17.254
12.38	17.2246
12.39	17.1952
12.4	17.1659
12.41	17.1367
12.42	17.1075
12.43	17.0783
12.44	17.0492
12.45	17.0201
12.46	16.9911
12.47	16.9621
12.48	16.9332
12.49	16.9043
12.5	16.8755
12.51	16.8468
12.52	16.818
12.53	16.7894
12.54	16.7607
12.55	16.7322
12.56	16.7036
12.57	16.6752
12.58	16.6467
12.59	16.6184
12.6	16.59
12.61	16.5617
12.62	16.5335
12.63	16.5053
12.64	16.4772
12.65	16.4491
12.66	16.4211
12.67	16.3931
12.68	16.3651
12.69	16.3372
12.7	16.3094
12.71	16.2816
12.72	16.2538
12.73	16.2261
12.74	16.1984
12.75	16.1708
12.76	16.1432
12.77	16.1157
12.78	16.0883
12.79	16.0608
12.8	16.0334
12.81	16.0061
12.82	15.9788
12.83	15.9516
12.84	15.9244
12.85	15.8972
12.86	15.8701
12.87	15.8431
12.88	15.8161
12.89	15.7891
12.9	15.7622
12.91	15.7353
12.92	15.7085
12.93	15.6817
12.94	15.655
12.95	15.6283
12.96	15.6017
12.97	15.5751
12.98	15.5485
12.99	15.522
13	15.4955
13.01	15.4691
13.02	15.4428
13.03	15.4164
13.04	15.3901
13.05	15.3639
13.06	15.3377
13.07	15.3116
13.08	15.2855
13.09	15.2594
13.1	15.2334
13.11	15.2074
13.12	15.1815
13.13	15.1556
13.14	15.1298
13.15	15.104
13.16	15.0782
13.17	15.0525
13.18	15.0269
13.19	15.0013
13.2	14.9757
13.21	14.9501
13.22	14.9247
13.23	14.8992
13.24	14.8738
13.25	14.8485
13.26	14.8231
13.27	14.7979
13.28	14.7726
13.29	14.7475
13.3	14.7223
13.31	14.6972
13.32	14.6722
13.33	14.6472
13.34	14.6222
13.35	14.5973
13.36	14.5724
13.37	14.5475
13.38	14.5227
13.39	14.498
13.4	14.4733
13.41	14.4486
13.42	14.424
13.43	14.3994
13.44	14.3748
13.45	14.3503
13.46	14.3258
13.47	14.3014
13.48	14.277
13.49	14.2527
13.5	14.2284
13.51	14.2041
13.52	14.1799
13.53	14.1558
13.54	14.1316
13.55	14.1075
13.56	14.0835
13.57	14.0595
13.58	14.0355
13.59	14.0116
13.6	13.9877
13.61	13.9638
13.62	13.94
13.63	13.9163
13.64	13.8926
13.65	13.8689
13.66	13.8452
13.67	13.8216
13.68	13.7981
13.69	13.7745
13.7	13.7511
13.71	13.7276
13.72	13.7042
13.73	13.6808
13.74	13.6575
13.75	13.6342
13.76	13.611
13.77	13.5878
13.78	13.5646
13.79	13.5415
13.8	13.5184
13.81	13.4954
13.82	13.4724
13.83	13.4494
13.84	13.4265
13.85	13.4036
13.86	13.3807
13.87	13.3579
13.88	13.3351
13.89	13.3124
13.9	13.2897
13.91	13.2671
13.92	13.2444
13.93	13.2219
13.94	13.1993
13.95	13.1768
13.96	13.1544
13.97	13.1319
13.98	13.1095
13.99	13.0872
14	13.0649
14.01	13.0426
14.02	13.0204
14.03	12.9982
14.04	12.976
14.05	12.9539
14.06	12.9318
14.07	12.9098
14.08	12.8878
14.09	12.8658
14.1	12.8439
14.11	12.822
14.12	12.8001
14.13	12.7783
14.14	12.7565
14.15	12.7348
14.16	12.713
14.17	12.6914
14.18	12.6697
14.19	12.6481
14.2	12.6266
14.21	12.605
14.22	12.5836
14.23	12.5621
14.24	12.5407
14.25	12.5193
14.26	12.498
14.27	12.4767
14.28	12.4554
14.29	12.4342
14.3	12.413
14.31	12.3918
14.32	12.3707
14.33	12.3496
14.34	12.3285
14.35	12.3075
14.36	12.2865
14.37	12.2656
14.38	12.2447
14.39	12.2238
14.4	12.203
14.41	12.1822
14.42	12.1614
14.43	12.1407
14.44	12.12
14.45	12.0993
14.46	12.0787
14.47	12.0581
14.48	12.0375
14.49	12.017
14.5	11.9965
14.51	11.9761
14.52	11.9556
14.53	11.9353
14.54	11.9149
14.55	11.8946
14.56	11.8743
14.57	11.8541
14.58	11.8339
14.59	11.8137
14.6	11.7936
14.61	11.7735
14.62	11.7534
14.63	11.7333
14.64	11.7133
14.65	11.6934
14.66	11.6734
14.67	11.6535
14.68	11.6337
14.69	11.6138
14.7	11.594
14.71	11.5743
14.72	11.5545
14.73	11.5348
14.74	11.5152
14.75	11.4956
14.76	11.476
14.77	11.4564
14.78	11.4369
14.79	11.4174
14.8	11.3979
14.81	11.3785
14.82	11.3591
14.83	11.3397
14.84	11.3204
14.85	11.3011
14.86	11.2818
14.87	11.2626
14.88	11.2434
14.89	11.2242
14.9	11.2051
14.91	11.186
14.92	11.1669
14.93	11.1479
14.94	11.1289
14.95	11.1099
14.96	11.0909
14.97	11.072
14.98	11.0532
14.99	11.0343
15	11.0155
